,index,id-pesquisa,nome-pesquisa,id-agregado,nome-agregado
483,2,CA,Censo Agropecuário,3311,"Número de estabelecimentos agropecuários com trabalhadores temporários contratados no ano, por tipos de tarefa, condição do produtor em relação às terras, classes de diárias pagas, meses de contratação e grupos de atividade econômica - (MDA - PRONAF)"
484,2,CA,Censo Agropecuário,1010,"Número de estabelecimentos agropecuários com tratamento de esterco de animais por local onde ocorreu o tratamento, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento, orientação técnica, grupos de atividade econômica e grupos de área total"
485,2,CA,Censo Agropecuário,2454,"Número de estabelecimentos agropecuários com tratamento de esterco de animais, com agricultura familiar e não familiar, por local onde ocorreu o tratamento, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento, orientação técnica e grupos de atividade econômica - (MDA)"
486,2,CA,Censo Agropecuário,860,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários por potência dos tratores, condição do produtor em relação às terras, grupos de área de lavoura, grupos de área total e grupos de atividade econômica"
487,2,CA,Censo Agropecuário,4134,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários por potência dos tratores, grupos de área de lavoura e classificações de médio produtor"
488,2,CA,Censo Agropecuário,8958,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por cor ou raça do produtor, potência dos tratores, condição do produtor em relação às terras e grupos de atividade econômica"
489,2,CA,Censo Agropecuário,8959,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por cor ou raça do produtor, potência dos tratores, grupos de área de lavoura e grupos de área total"
490,2,CA,Censo Agropecuário,8957,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por cor ou raça do produtor, potência dos tratores, sexo do produtor e classe de idade do produtor"
491,2,CA,Censo Agropecuário,9221,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, potência dos tratores, condição do produtor em relação às terras e grupos de atividade econômica"
492,2,CA,Censo Agropecuário,9222,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, potência dos tratores, grupos de área de lavoura e grupos de área total"
493,2,CA,Censo Agropecuário,9220,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, potência dos tratores, sexo do produtor e classe de idade do produtor"
494,2,CA,Censo Agropecuário,9099,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, potência dos tratores, condição do produtor em relação às terras e grupos de atividade econômica"
495,2,CA,Censo Agropecuário,9100,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, potência dos tratores, grupos de área de lavoura e grupos de área total"
496,2,CA,Censo Agropecuário,9098,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, potência dos tratores, sexo do produtor e classe de idade do produtor"
497,2,CA,Censo Agropecuário,8762,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, potência dos tratores, condição do produtor em relação às terras e grupos de atividade econômica"
498,2,CA,Censo Agropecuário,8763,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, potência dos tratores, grupos de área de lavoura e grupos de área total"
499,2,CA,Censo Agropecuário,8761,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, potência dos tratores, sexo do produtor e classe de idade do produtor"
500,2,CA,Censo Agropecuário,8553,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, potência dos tratores, condição do produtor em relação às terras e grupos de atividade econômica"
501,2,CA,Censo Agropecuário,8554,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, potência dos tratores, grupos de área de lavoura e grupos de área total"
502,2,CA,Censo Agropecuário,8552,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, potência dos tratores, sexo do produtor e classe de idade do produtor"
503,2,CA,Censo Agropecuário,3641,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por potência dos tratores, segundo indicadores da agricultura familiar e não familiar - FAO"
504,2,CA,Censo Agropecuário,6870,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por tipologia, potência dos tratores, condição do produtor em relação às terras e grupos de atividade econômica"
505,2,CA,Censo Agropecuário,6871,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por tipologia, potência dos tratores, grupos de área de lavoura e grupos de área total"
506,2,CA,Censo Agropecuário,6869,"Número de estabelecimentos agropecuários com tratores e Número de tratores existentes nos estabelecimentos agropecuários, por tipologia, potência dos tratores, sexo do produtor e classe de idade do produtor"
507,2,CA,Censo Agropecuário,1658,"Número de estabelecimentos agropecuários com tratores e Quantidade de tratores existentes nos estabelecimentos agropecuários, com agricultura familiar e não familiar, por potência dos tratores, condição do produtor em relação às terras, grupos de atividade econômica, grupos de área de lavoura e grupos de área total - (MDA)"
508,2,CA,Censo Agropecuário,8955,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por cor ou raça do produtor, tipo de unidade armazenadora, condição do produtor em relação às terras e grupos de atividade econômica"
509,2,CA,Censo Agropecuário,8954,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por cor ou raça do produtor, tipo de unidade armazenadora, sexo do produtor e classe de idade do produtor"
510,2,CA,Censo Agropecuário,9218,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, tipo de unidade armazenadora, condição do produtor em relação às terras e grupos de atividade econômica"
511,2,CA,Censo Agropecuário,9217,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, tipo de unidade armazenadora, sexo do produtor e classe de idade do produtor"
512,2,CA,Censo Agropecuário,9096,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, tipo de unidade armazenadora, condição do produtor em relação às terras e grupos de atividade econômica"
513,2,CA,Censo Agropecuário,9095,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, tipo de unidade armazenadora, sexo do produtor e classe de idade do produtor"
514,2,CA,Censo Agropecuário,8759,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, tipo de unidade armazenadora, condição do produtor em relação às terras e grupos de atividade econômica"
515,2,CA,Censo Agropecuário,8758,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, tipo de unidade armazenadora, sexo do produtor e classe de idade do produtor"
516,2,CA,Censo Agropecuário,8550,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, tipo de unidade armazenadora, condição do produtor em relação às terras e grupos de atividade econômica"
517,2,CA,Censo Agropecuário,8549,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, tipo de unidade armazenadora, sexo do produtor e classe de idade do produtor"
518,2,CA,Censo Agropecuário,6867,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por tipologia, tipo de unidade armazenadora, condição do produtor em relação às terras e grupos de atividade econômica"
519,2,CA,Censo Agropecuário,6866,"Número de estabelecimentos agropecuários com unidades armazenadoras, Número de unidades armazenadoras nos estabelecimentos agropecuários e Capacidade das unidades armazenadoras, por tipologia, tipo de unidade armazenadora, sexo do produtor e classe de idade do produtor"
520,2,CA,Censo Agropecuário,1009,"Número de estabelecimentos agropecuários com uso de agrotóxicos por tipo de equipamento utilizado na aplicação do agrotóxico, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento, orinteção técnica, uso de equipamentos de proteção e destino das embalagens"
521,2,CA,Censo Agropecuário,1008,"Número de estabelecimentos agropecuários com uso de agrotóxicos por tipo de equipamento utilizado na aplicação do agrotóxico, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento, orinteção técnica, uso de equipamentos de proteção e indicativo de pessoas intoxicadas"
522,2,CA,Censo Agropecuário,2148,"Número de estabelecimentos agropecuários com uso de agrotóxicos, com agricultura familiar (Lei 11.326) e não familiar, por tipo de equipamento utilizado na aplicação do agrotóxico, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento, orinteção técnica, uso de equipamentos de proteção e destino das embalagens - (MDA)"
523,2,CA,Censo Agropecuário,2147,"Número de estabelecimentos agropecuários com uso de agrotóxicos, com agricultura familiar (Lei 11.326) e não familiar, por tipo de equipamento utilizado na aplicação do agrotóxico, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento, orinteção técnica, uso de equipamentos de proteção e indicativo de pessoas intoxicadas - (MDA)"
524,2,CA,Censo Agropecuário,3344,"Número de estabelecimentos agropecuários com uso de agrotóxicos, por tipo de equipamento utilizado na aplicação do agrotóxico, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento, orinteção técnica, uso de equipamentos de proteção e indicativo de pessoas intoxicadas - (MDA - PRONAF)"
525,2,CA,Censo Agropecuário,8950,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por cor ou raça do produtor, método utilizado para irrigação, condição do produtor em relação às terras, origem da orientação técnica recebida e grupos de atividade econômica"
526,2,CA,Censo Agropecuário,8951,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por cor ou raça do produtor, método utilizado para irrigação, grupos de área de lavoura e grupos de área total"
527,2,CA,Censo Agropecuário,8949,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por cor ou raça do produtor, método utilizado para irrigação, sexo do produtor, classe de idade do produtor e existência de energia elétrica"
528,2,CA,Censo Agropecuário,9213,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, método utilizado para irrigação, condição do produtor em relação às terras, origem da orientação técnica recebida e grupos de atividade econômica"
529,2,CA,Censo Agropecuário,9214,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, método utilizado para irrigação, grupos de área de lavoura e grupos de área total"
530,2,CA,Censo Agropecuário,9212,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, método utilizado para irrigação, sexo do produtor, classe de idade do produtor e existência de energia elétrica"
531,2,CA,Censo Agropecuário,9091,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, método utilizado para irrigação, condição do produtor em relação às terras, origem da orientação técnica recebida e grupos de atividade econômica"
532,2,CA,Censo Agropecuário,9092,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, método utilizado para irrigação, grupos de área de lavoura e grupos de área total"
533,2,CA,Censo Agropecuário,9090,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, método utilizado para irrigação, sexo do produtor, classe de idade do produtor e existência de energia elétrica"
534,2,CA,Censo Agropecuário,8876,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, método utilizado para irrigação, condição do produtor em relação às terras, origem da orientação técnica recebida e grupos de atividade econômica"
535,2,CA,Censo Agropecuário,8877,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, método utilizado para irrigação, grupos de área de lavoura e grupos de área total"
536,2,CA,Censo Agropecuário,8875,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, método utilizado para irrigação, sexo do produtor, classe de idade do produtor e existência de energia elétrica"
537,2,CA,Censo Agropecuário,8667,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, método utilizado para irrigação, condição do produtor em relação às terras, origem da orientação técnica recebida e grupos de atividade econômica"
538,2,CA,Censo Agropecuário,8668,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, método utilizado para irrigação, grupos de área de lavoura e grupos de área total"
539,2,CA,Censo Agropecuário,8666,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, método utilizado para irrigação, sexo do produtor, classe de idade do produtor e existência de energia elétrica"
540,2,CA,Censo Agropecuário,6858,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por tipologia, método utilizado para irrigação, condição do produtor em relação às terras, origem da orientação técnica recebida e grupos de atividade econômica"
541,2,CA,Censo Agropecuário,6859,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por tipologia, método utilizado para irrigação, grupos de área de lavoura e grupos de área total"
542,2,CA,Censo Agropecuário,6857,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos agropecuários, por tipologia, método utilizado para irrigação, sexo do produtor, classe de idade do produtor e existência de energia elétrica"
543,2,CA,Censo Agropecuário,1819,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos, por método utilizado para irrigação e grupos e classes de atividade"
544,2,CA,Censo Agropecuário,855,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos, por método utilizado para irrigação, condição do produtor em relação às terras, fonte de água utilizada, orientação técnica e grupos de área de lavoura"
545,2,CA,Censo Agropecuário,4156,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos, por método utilizado para irrigação, condição do produtor em relação às terras, fonte de água utilizada, orientação técnica, grupos de área de lavoura e classificações de médio produtor"
546,2,CA,Censo Agropecuário,3640,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos, por método utilizado para irrigação, segundo indicadores da agricultura familiar e não familiar - FAO"
547,2,CA,Censo Agropecuário,3356,"Número de estabelecimentos agropecuários com uso de irrigação e Área irrigada dos estabelecimentos, por método utilizado para irrigação, sexo e residência do produtor e grupos de atividade econômica"
548,2,CA,Censo Agropecuário,6963,"Número de estabelecimentos agropecuários com uso de irrigação e Pessoal ocupado em estabelecimentos agropecuários com uso de irrigação, por método utilizado para irrigação, escolaridade do produtor, classes de dias trabalhados e grupos de área total"
549,2,CA,Censo Agropecuário,6964,"Número de estabelecimentos agropecuários com uso de irrigação, por método utilizado para irrigação, escolaridade do produtor, existência de energia elétrica, tipo de intermediador e grupos de área total"
550,2,CA,Censo Agropecuário,802,"Número de estabelecimentos agropecuários com utilização de mão-de-obra com intermediação de empreiteiro no ano por classes de dias trabalhados, condição do produtor em relação às terras, finalidade da contratação, grupos de atividade econômica e grupos de área total"
551,2,CA,Censo Agropecuário,3313,"Número de estabelecimentos agropecuários com utilização de mão-de-obra com intermediação de empreiteiro no ano, por classes de dias trabalhados, condição do produtor em relação às terras, finalidade da contratação, grupos de atividade econômica e grupos de área total - (MDA - PRONAF)"
552,2,CA,Censo Agropecuário,8963,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por cor ou raça do produtor, veículos existentes no estabelecimento agropecuário, condição do produtor em relação às terras e grupos de atividade econômica"
553,2,CA,Censo Agropecuário,8962,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por cor ou raça do produtor, veículos existentes no estabelecimento agropecuário, sexo do produtor e classe de idade do produtor"
554,2,CA,Censo Agropecuário,9226,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, veículos existentes no estabelecimento agropecuário, condição do produtor em relação às terras e grupos de atividade econômica"
555,2,CA,Censo Agropecuário,9225,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, veículos existentes no estabelecimento agropecuário, sexo do produtor e classe de idade do produtor"
556,2,CA,Censo Agropecuário,9104,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, veículos existentes no estabelecimento agropecuário, condição do produtor em relação às terras e grupos de atividade econômica"
557,2,CA,Censo Agropecuário,9103,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, veículos existentes no estabelecimento agropecuário, sexo do produtor e classe de idade do produtor"
558,2,CA,Censo Agropecuário,8767,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, veículos existentes no estabelecimento agropecuário, condição do produtor em relação às terras e grupos de atividade econômica"
559,2,CA,Censo Agropecuário,8766,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, veículos existentes no estabelecimento agropecuário, sexo do produtor e classe de idade do produtor"
560,2,CA,Censo Agropecuário,8558,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, veículos existentes no estabelecimento agropecuário, condição do produtor em relação às terras e grupos de atividade econômica"
561,2,CA,Censo Agropecuário,8557,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, veículos existentes no estabelecimento agropecuário, sexo do produtor e classe de idade do produtor"
562,2,CA,Censo Agropecuário,6876,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por tipologia, veículos existentes no estabelecimento agropecuário, condição do produtor em relação às terras e grupos de atividade econômica"
563,2,CA,Censo Agropecuário,6877,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por tipologia, veículos existentes no estabelecimento agropecuário, grupos de área de lavoura e grupos de área total"
564,2,CA,Censo Agropecuário,6875,"Número de estabelecimentos agropecuários com veículos e Número de veículos existentes nos estabelecimentos agropecuários, por tipologia, veículos existentes no estabelecimento agropecuário, sexo do produtor e classe de idade do produtor"
565,2,CA,Censo Agropecuário,8930,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por cor ou raça do produtor, sexo do produtor, classe de idade do produtor, condição do produtor em relação às terras e grupos de área total"
566,2,CA,Censo Agropecuário,8919,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por cor ou raça do produtor, sexo do produtor, escolaridade do produtor, condição do produtor em relação às terras, direção dos trabalhos do estabelecimento agropecuário e origem da orientação técnica recebida"
567,2,CA,Censo Agropecuário,9181,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, cor ou raça do produtor, condição do produtor em relação às terras, grupos de atividade econômica, origem da orientação técnica recebida e grupos de área total"
568,2,CA,Censo Agropecuário,9192,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, sexo do produtor, classe de idade do produtor, condição do produtor em relação às terras e grupos de área total"
569,2,CA,Censo Agropecuário,9193,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, sexo do produtor, classe de idade do produtor, escolaridade do produtor e cor ou raça do produtor"
570,2,CA,Censo Agropecuário,9177,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, sexo do produtor, escolaridade do produtor, conclusão do curso que frequentou, cor ou raça do produtor e classe de idade do produtor"
571,2,CA,Censo Agropecuário,9178,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, sexo do produtor, escolaridade do produtor, condição do produtor em relação às terras, direção dos trabalhos do estabelecimento agropecuário e origem da orientação técnica recebida"
572,2,CA,Censo Agropecuário,9059,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, cor ou raça do produtor, condição do produtor em relação às terras, grupos de atividade econômica, origem da orientação técnica recebida e grupos de área total"
573,2,CA,Censo Agropecuário,9070,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, sexo do produtor, classe de idade do produtor, condição do produtor em relação às terras e grupos de área total"
574,2,CA,Censo Agropecuário,9071,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, sexo do produtor, classe de idade do produtor, escolaridade do produtor e cor ou raça do produtor"
575,2,CA,Censo Agropecuário,9055,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, sexo do produtor, escolaridade do produtor, conclusão do curso que frequentou, cor ou raça do produtor e classe de idade do produtor"
576,2,CA,Censo Agropecuário,9056,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por existência de dirigentes de cor ou raça preta ou parda (produtor ou cônjuge) versus agricultura familiar, sexo do produtor, escolaridade do produtor, condição do produtor em relação às terras, direção dos trabalhos do estabelecimento agropecuário e origem da orientação técnica recebida"
577,2,CA,Censo Agropecuário,8844,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, cor ou raça do produtor, condição do produtor em relação às terras, grupos de atividade econômica, origem da orientação técnica recebida e grupos de área total"
578,2,CA,Censo Agropecuário,8855,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, sexo do produtor, classe de idade do produtor, condição do produtor em relação às terras e grupos de área total"
579,2,CA,Censo Agropecuário,8856,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, sexo do produtor, classe de idade do produtor, escolaridade do produtor e cor ou raça do produtor"
580,2,CA,Censo Agropecuário,8840,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, sexo do produtor, escolaridade do produtor, conclusão do curso que frequentou, cor ou raça do produtor e classe de idade do produtor"
581,2,CA,Censo Agropecuário,8841,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por pertencimento a Terra Indígena (TI) versus Agricultura Familiar, sexo do produtor, escolaridade do produtor, condição do produtor em relação às terras, direção dos trabalhos do estabelecimento agropecuário e origem da orientação técnica recebida"
582,2,CA,Censo Agropecuário,8635,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, cor ou raça do produtor, condição do produtor em relação às terras, grupos de atividade econômica, origem da orientação técnica recebida e grupos de área total"
583,2,CA,Censo Agropecuário,8646,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, sexo do produtor, classe de idade do produtor, condição do produtor em relação às terras e grupos de área total"
584,2,CA,Censo Agropecuário,8647,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, sexo do produtor, classe de idade do produtor, escolaridade do produtor e cor ou raça do produtor"
585,2,CA,Censo Agropecuário,8631,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, sexo do produtor, escolaridade do produtor, conclusão do curso que frequentou, cor ou raça do produtor e classe de idade do produtor"
586,2,CA,Censo Agropecuário,8632,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por pertencimento a Unidade de Conservação (UC) versus Agricultura Familiar, sexo do produtor, escolaridade do produtor, condição do produtor em relação às terras, direção dos trabalhos do estabelecimento agropecuário e origem da orientação técnica recebida"
587,2,CA,Censo Agropecuário,6759,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por tipologia, cor ou raça do produtor, condição do produtor em relação às terras, grupos de atividade econômica, origem da orientação técnica recebida e grupos de área total"
588,2,CA,Censo Agropecuário,6775,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por tipologia, sexo do produtor, classe de idade do produtor, condição do produtor em relação às terras e grupos de área total"
589,2,CA,Censo Agropecuário,6776,"Número de estabelecimentos agropecuários dirigidos pelo produtor, por tipologia, sexo do produtor, classe de idade do produtor, escolaridade do produtor e cor ou raça do produtor"
